case_id,scenario_id,common_random_group,replication,covariate_seed,treatment_seed,residual_seed,measurement_seed,target_draw_seed,exact_audit_seed,graph_seed,temporal_seed
MDB_S9_SUBSTRATE,S9,MDB_S9_COMMON,19,1362699347,1168699464,1348514357,575747501,824872549,2011421548,1554517260,1205940423
MDB_S9_SUBSTRATE,S9,MDB_S9_COMMON,20,1430083759,57872359,652941827,1656486311,915864760,1617270599,1905441231,1605262457
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,1,1233383380,165160513,1986666431,998940230,141634458,1032311,379445507,2116200913
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,2,1148371727,1559540121,1897686838,477423691,902266765,940603861,1675823061,1390134430
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,3,1264611774,853196714,1749222625,2014271169,133089756,784872726,839270848,1463692533
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,4,505252228,1174279370,994057357,480793393,1898316136,3147630,1455315090,703719994
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,5,1040156466,1711918285,2105710450,1490582898,896181212,1458442729,454129991,892226780
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,6,876597083,791582569,29637759,998891851,1083663226,1597513029,1519514988,1663479482
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,7,535888490,1150790731,49065580,1103174890,1547371112,809628078,1573051353,831598520
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,8,66620682,519531351,1699521904,1603082837,907694403,291266356,528588585,425359706
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,9,1997756681,2012777326,647521725,1494102224,822043612,418762475,1939200351,550457549
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,10,1181914121,104362081,102417436,1811692345,1664685414,425341133,827204194,1107829707
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,11,409240798,674148211,1468620428,408176692,1900219195,2134138197,450983043,242649524
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,12,2104317057,387801305,1211317636,1792337897,653462594,1600093329,72716302,1738240826
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,13,1175552589,1654879590,2079608896,1742676154,994699423,1910111829,519829083,953945654
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,14,216902140,327693952,1756144927,274106263,1534878631,1517648616,1328745260,1731064556
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,15,1546467379,1440216621,2104033852,1517464690,2063763552,1494789900,782721532,188893106
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,16,1109991137,492656987,1009515173,368194336,244352233,2069973704,747706603,697974439
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,17,833502893,2084853878,1819002625,1756973474,1617441598,1729198174,589871154,2025763345
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,18,1192080403,873405038,994794415,1222491281,712380261,2096200975,1507695457,883058734
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,19,1362699347,1168699464,1348514357,575747501,824872549,2011421548,1554517260,1205940423
MDB_S9_COMBINED05,S9,MDB_S9_COMMON,20,1430083759,57872359,652941827,1656486311,915864760,1617270599,1905441231,1605262457
MDB_S10_90M,S10,MDB_S10_COMMON,1,2042684482,1886710146,561829482,1135762979,593027674,1412612430,2019828976,1092557518
MDB_S10_90M,S10,MDB_S10_COMMON,2,1869392461,1219296854,1631584676,95167125,1437866031,658855392,1297785773,1174933735
MDB_S10_90M,S10,MDB_S10_COMMON,3,862676097,1908522675,1818088276,256112718,1138364156,344645655,1917615763,1680372647
MDB_S10_90M,S10,MDB_S10_COMMON,4,18399894,1556008365,745308031,421324368,1152583703,1192327049,426280470,6189499
MDB_S10_90M,S10,MDB_S10_COMMON,5,751030406,1362818052,2011998377,1535575769,1147309061,497773695,2046320918,1596317899
MDB_S10_90M,S10,MDB_S10_COMMON,6,2046013084,841717410,1100369315,634893339,124938427,647444442,2055794935,1813290402
MDB_S10_90M,S10,MDB_S10_COMMON,7,480085032,480356755,969689039,1085371109,886523502,693767173,2066657833,2131655160
MDB_S10_90M,S10,MDB_S10_COMMON,8,2087799563,1926647437,1539230656,1936956549,1471171378,1772496450,1900547645,315190812
MDB_S10_90M,S10,MDB_S10_COMMON,9,1194823784,243955895,1805829784,1025810143,1631794426,111616950,1670377468,1467920894
MDB_S10_90M,S10,MDB_S10_COMMON,10,1492775852,1036514208,1952898632,366269490,425039924,852531857,133973405,950902059
MDB_S10_90M,S10,MDB_S10_COMMON,11,1368111295,411717744,1677641093,126919128,1613875654,1383748602,1457482571,1581866471
MDB_S10_90M,S10,MDB_S10_COMMON,12,218067448,347182263,1700948808,1014360583,60507011,1516751400,956795452,908798472
MDB_S10_90M,S10,MDB_S10_COMMON,13,1271595985,1013781680,1145707119,632390510,135437329,283084324,2037062311,49769975
MDB_S10_90M,S10,MDB_S10_COMMON,14,2136256974,931360123,1053349082,665366869,1427004371,921231557,850634524,1855024342
MDB_S10_90M,S10,MDB_S10_COMMON,15,1894475060,1846153970,455669121,1982160383,1435517018,1246824378,969033350,1837096959
MDB_S10_90M,S10,MDB_S10_COMMON,16,1119400094,1644835667,738768364,431785941,1357060939,417651151,57614704,475751606
MDB_S10_90M,S10,MDB_S10_COMMON,17,1976128651,1124857350,850482881,1769590194,1709470209,1722990155,1592765319,2141475749
MDB_S10_90M,S10,MDB_S10_COMMON,18,649971101,312305220,1271408327,897412632,1845261955,716488170,953631456,614831349
MDB_S10_90M,S10,MDB_S10_COMMON,19,1978616914,439466819,298820509,1382844251,678401227,1579994466,290425862,96759440
MDB_S10_90M,S10,MDB_S10_COMMON,20,1878085283,2076037487,885691529,371596298,131007538,1715043496,2075400704,687254365
MDB_S10_180M,S10,MDB_S10_COMMON,1,2042684482,1886710146,561829482,1135762979,593027674,1412612430,2019828976,1092557518
MDB_S10_180M,S10,MDB_S10_COMMON,2,1869392461,1219296854,1631584676,95167125,1437866031,658855392,1297785773,1174933735
MDB_S10_180M,S10,MDB_S10_COMMON,3,862676097,1908522675,1818088276,256112718,1138364156,344645655,1917615763,1680372647
MDB_S10_180M,S10,MDB_S10_COMMON,4,18399894,1556008365,745308031,421324368,1152583703,1192327049,426280470,6189499
MDB_S10_180M,S10,MDB_S10_COMMON,5,751030406,1362818052,2011998377,1535575769,1147309061,497773695,2046320918,1596317899
MDB_S10_180M,S10,MDB_S10_COMMON,6,2046013084,841717410,1100369315,634893339,124938427,647444442,2055794935,1813290402
MDB_S10_180M,S10,MDB_S10_COMMON,7,480085032,480356755,969689039,1085371109,886523502,693767173,2066657833,2131655160
MDB_S10_180M,S10,MDB_S10_COMMON,8,2087799563,1926647437,1539230656,1936956549,1471171378,1772496450,1900547645,315190812
MDB_S10_180M,S10,MDB_S10_COMMON,9,1194823784,243955895,1805829784,1025810143,1631794426,111616950,1670377468,1467920894
MDB_S10_180M,S10,MDB_S10_COMMON,10,1492775852,1036514208,1952898632,366269490,425039924,852531857,133973405,950902059
MDB_S10_180M,S10,MDB_S10_COMMON,11,1368111295,411717744,1677641093,126919128,1613875654,1383748602,1457482571,1581866471
MDB_S10_180M,S10,MDB_S10_COMMON,12,218067448,347182263,1700948808,1014360583,60507011,1516751400,956795452,908798472
MDB_S10_180M,S10,MDB_S10_COMMON,13,1271595985,1013781680,1145707119,632390510,135437329,283084324,2037062311,49769975
MDB_S10_180M,S10,MDB_S10_COMMON,14,2136256974,931360123,1053349082,665366869,1427004371,921231557,850634524,1855024342
MDB_S10_180M,S10,MDB_S10_COMMON,15,1894475060,1846153970,455669121,1982160383,1435517018,1246824378,969033350,1837096959
MDB_S10_180M,S10,MDB_S10_COMMON,16,1119400094,1644835667,738768364,431785941,1357060939,417651151,57614704,475751606
MDB_S10_180M,S10,MDB_S10_COMMON,17,1976128651,1124857350,850482881,1769590194,1709470209,1722990155,1592765319,2141475749
MDB_S10_180M,S10,MDB_S10_COMMON,18,649971101,312305220,1271408327,897412632,1845261955,716488170,953631456,614831349
MDB_S10_180M,S10,MDB_S10_COMMON,19,1978616914,439466819,298820509,1382844251,678401227,1579994466,290425862,96759440
MDB_S10_180M,S10,MDB_S10_COMMON,20,1878085283,2076037487,885691529,371596298,131007538,1715043496,2075400704,687254365
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,1,692401397,160603566,998194493,1867029374,402547641,494023986,781274399,595186992
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,2,1748370615,1409531812,165387365,1311291244,73966262,718194015,2069318780,266090607
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,3,213812333,1182152944,2126420883,1245110208,570080720,1841384077,1229751497,1431119093
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,4,1279008039,726110891,1361476249,708907904,1213566701,538869110,1765190686,1337096966
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,5,1247544699,282431998,1334474388,217816800,253375157,421276597,16065829,903568433
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,6,1525076625,6746342,2018608511,1866132095,1566797478,1294725591,1780401949,2031925245
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,7,284491164,1681852230,1304864839,1739736760,1226726250,473776580,721599619,44148466
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,8,1042499,215790620,778543061,935342065,319440006,1791601639,841353117,815472771
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,9,886301407,313348841,819581617,1837526031,1456403557,735168506,1290446198,1159018836
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,10,1884699680,249313357,81762523,1435828880,843381460,585465303,1462831654,1989230631
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,11,1283502744,2037742397,1036489371,852314278,984016231,1214035665,305007466,1163085163
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,12,291243573,1647352080,545687862,23706193,2147174062,2136943275,1805414418,211297330
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,13,520584724,658021305,1560138507,717017714,186740043,1658437844,1962258468,487953560
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,14,1319203601,1620337276,421007252,2138234075,348121986,1084878942,916273535,1433505652
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,15,1549739121,163097903,305149189,797259497,1413796070,1737084592,900630362,876163276
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,16,639858033,1969483477,1903500569,768638802,704254268,2005546420,902351239,1080313914
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,17,2020086206,1243634236,50474367,880875718,1759272427,420570626,1159216484,1069144835
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,18,1447490695,104491397,1460098404,2109390523,931823209,3353640,377766260,1045054565
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,19,1487313596,2144478352,1513861462,1027839832,890384050,771699588,1511244381,1613101367
MDB_ST1_MIXED_ATOMS,ST1,MDB_ST1_COMMON,20,1103784021,1276871864,114125456,1777487652,957592588,500610293,661715057,1921058524
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,1,692401397,160603566,998194493,1867029374,402547641,494023986,781274399,595186992
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,2,1748370615,1409531812,165387365,1311291244,73966262,718194015,2069318780,266090607
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,3,213812333,1182152944,2126420883,1245110208,570080720,1841384077,1229751497,1431119093
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,4,1279008039,726110891,1361476249,708907904,1213566701,538869110,1765190686,1337096966
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,5,1247544699,282431998,1334474388,217816800,253375157,421276597,16065829,903568433
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,6,1525076625,6746342,2018608511,1866132095,1566797478,1294725591,1780401949,2031925245
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,7,284491164,1681852230,1304864839,1739736760,1226726250,473776580,721599619,44148466
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,8,1042499,215790620,778543061,935342065,319440006,1791601639,841353117,815472771
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,9,886301407,313348841,819581617,1837526031,1456403557,735168506,1290446198,1159018836
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,10,1884699680,249313357,81762523,1435828880,843381460,585465303,1462831654,1989230631
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,11,1283502744,2037742397,1036489371,852314278,984016231,1214035665,305007466,1163085163
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,12,291243573,1647352080,545687862,23706193,2147174062,2136943275,1805414418,211297330
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,13,520584724,658021305,1560138507,717017714,186740043,1658437844,1962258468,487953560
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,14,1319203601,1620337276,421007252,2138234075,348121986,1084878942,916273535,1433505652
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,15,1549739121,163097903,305149189,797259497,1413796070,1737084592,900630362,876163276
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,16,639858033,1969483477,1903500569,768638802,704254268,2005546420,902351239,1080313914
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,17,2020086206,1243634236,50474367,880875718,1759272427,420570626,1159216484,1069144835
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,18,1447490695,104491397,1460098404,2109390523,931823209,3353640,377766260,1045054565
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,19,1487313596,2144478352,1513861462,1027839832,890384050,771699588,1511244381,1613101367
MDB_ST1_INTERIOR_ONLY,ST1,MDB_ST1_COMMON,20,1103784021,1276871864,114125456,1777487652,957592588,500610293,661715057,1921058524
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,1,262769256,1639198068,1757633882,1641491164,1617411496,756570051,466791406,1149087514
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,2,327018209,613231097,2127267056,1870266617,195376507,1513223001,1759330061,1629235092
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,3,2096188206,426847851,1331088138,1958297877,2064837477,1647046537,2059180205,1931469890
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,4,1235691090,1114872726,625569102,2085537968,1062413335,1403591064,2145184606,942251550
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,5,621049443,41626953,1696349226,431293000,1558755814,483561606,710047961,1644138579
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,6,973741818,614734018,842186660,1826585203,1272107115,956448171,277167899,1173371388
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,7,113358408,1275103196,314865923,211876653,1502211742,2003435789,1947642206,1431139756
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,8,399919764,770462153,357777274,242347785,2057175918,1475078178,530530519,2126712085
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,9,955715722,1250394593,1244699732,163347682,304727687,1685283352,432028292,1058757974
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,10,1438133135,823915462,1874471419,693099333,832841847,170151421,300966997,1604214410
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,11,1994755954,394324537,661536710,537106390,295479612,1013073824,230505238,843599475
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,12,1585282566,1622805417,1693147793,1089428647,676752462,1437412944,1185266634,1425355745
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,13,402787301,1894043430,614610033,1717638104,33989933,455372704,464226385,2032926615
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,14,1309184646,1421669875,1404440389,493969266,344092179,2018351961,520008969,665540413
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,15,324953968,303525641,1533539551,1905328519,461267169,197402757,1012938571,262578895
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,16,2056150956,2147269379,1230762428,1107072296,1021195434,1205550075,1624058662,1689153781
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,17,115668220,1218865976,1973744827,1826248192,857919553,1328882301,1243404133,1727499666
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,18,493801866,994372142,1341363335,1646863615,809049542,145944611,1595552840,56841115
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,19,642200178,1547707940,525137924,445721657,2055088430,1811437338,31357396,208318770
MDB_ST2_TEMPORAL,ST2,MDB_ST2_TEMPORAL,20,2134598018,531548524,638895897,1086529859,1165537643,692527703,2034957677,303674515
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,1,1646573060,814446013,1425627794,1294095014,1563440865,33326716,96797113,851282087
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,2,1759109258,39260067,299422633,1456499259,1678807087,2062846409,588649011,1465336124
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,3,1930119850,700218106,1504715202,848805197,1297396404,233480511,292737405,1896530702
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,4,554466377,1621929484,1444772433,268326069,687228702,528205144,106632667,1471848822
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,5,721304301,704187281,79513474,1198141936,1119274300,120789693,735221991,1148787695
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,6,320201410,1287373306,1678297540,761803675,535823312,860449866,100589685,550210221
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,7,137606180,2145388358,1667381698,2088041612,1474605047,1763063898,669219128,1136775318
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,8,211837379,982293387,946967761,356521503,747176069,1299036794,1381715829,19738874
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,9,135375209,1063255926,1354001851,265814923,1116482779,2027603680,1608786399,372569163
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,10,1435158164,494974614,380701888,1643546450,2068608047,1903942386,1390100341,990979662
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,11,1267313094,1018123367,1128893608,1359810951,460436321,2100658718,591988588,165841438
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,12,1653586807,108602698,2134671584,1967642538,178308809,105174490,1821198890,297968365
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,13,949519282,1382612358,154540951,987932004,773726107,1722734678,1448284690,339012211
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,14,1997588927,924158307,171682091,1599852184,1235204674,329129970,1093589404,800106561
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,15,66911694,2121668280,669264557,840629324,1393577025,148164341,532304318,1203429201
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,16,228365290,535493479,369723974,1437374972,1112691263,1613126365,993892279,374683726
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,17,775536179,1973220283,214298253,946486214,812340598,1977141843,1854289197,59299047
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,18,1319321143,384854653,914516326,13544826,1159459746,1088672943,1077311533,846184573
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,19,314246856,1451584207,1162539480,1302435483,319379024,1304143774,1651347365,366499252
MDB_ST3_HIDDEN_C2,ST3,MDB_ST3_HIDDEN_C2,20,843103247,659776986,894851268,808216365,237331069,775364998,212571786,344783371
